risk_score,hdi,ndvi,evi,ndwi,temp,rain,nightlights,curr_fire_risk,curr_poaching_risk,curr_encroachment_risk,curr_drought_risk,curr_heat_risk,sens_fire,sens_poaching,sens_encroachment,sens_drought,sens_disease,sens_power_lines,is_plant,is_mammal,is_bird,is_reptile,is_amphibian,is_insect,is_marine,is_fungi,action,outcome
0.33,0.23,0.26,0.12,0.12,35.3,1913.0,3.3,0.74,0.15,0.12,0.17,0.17,1.0,0.56,0.28,0.2,0.23,0.16,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.44,0.21,0.38,0.56,-0.32,43.2,2142.0,2.1,0.96,0.17,0.07,0.3,0.18,1.0,0.94,0.56,0.62,0.32,0.14,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.4,0.2,0.36,0.47,-0.11,46.0,2241.0,1.8,0.84,0.3,0.06,0.08,0.29,1.0,0.27,0.51,0.31,0.23,0.0,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.1,0.87,0.63,0.6,0.17,42.2,2137.0,7.1,0.04,0.09,1.0,0.18,0.25,0.18,0.74,1.0,0.22,0.48,0.14,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.55,0.79,0.72,0.64,0.21,32.5,119.0,8.0,0.28,0.99,0.07,0.25,0.12,0.46,1.0,0.42,0.02,0.14,0.11,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.15,0.82,0.88,0.74,-0.12,35.7,67.0,4.2,0.05,0.14,0.98,0.27,0.22,0.75,0.42,1.0,0.2,0.1,0.05,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.31,0.32,0.82,0.71,-0.37,32.5,79.0,2.9,0.07,0.09,0.23,0.83,0.06,0.85,0.56,0.91,1.0,0.5,0.12,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.19,0.65,0.52,0.51,-0.06,15.3,1014.0,6.2,0.24,0.25,0.09,0.07,0.06,0.05,0.37,0.75,0.42,0.25,0.12,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.2,0.89,0.38,0.37,0.24,43.4,2122.0,8.5,0.07,0.24,0.04,0.27,0.14,0.2,0.03,0.14,0.9,1.0,0.08,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.17,0.44,0.13,0.12,-0.13,37.9,2322.0,4.9,0.15,0.2,0.29,0.15,0.04,0.33,0.14,0.47,0.68,1.0,0.11,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.41,0.55,0.58,0.5,-0.49,34.8,109.0,4.2,0.07,0.26,0.11,0.95,0.2,0.8,0.8,0.44,1.0,0.21,0.17,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.23,0.38,0.44,0.42,0.01,41.2,2604.0,4.0,0.09,0.29,0.14,0.27,0.84,0.73,0.73,0.09,0.52,0.4,0.19,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.17,0.75,0.88,0.87,-0.05,29.2,1605.0,3.0,0.27,0.07,0.81,0.22,0.24,0.77,0.39,1.0,0.54,0.37,0.02,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.23,0.74,0.25,0.23,-0.33,39.6,31.0,6.5,0.16,0.29,0.26,0.21,0.25,0.59,0.73,0.05,0.06,0.35,0.16,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.28,0.66,0.79,0.69,-0.38,30.5,198.0,7.3,0.03,0.02,0.06,0.89,0.0,0.45,0.47,0.78,1.0,0.26,0.02,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.17,0.78,0.71,0.6,-0.15,39.1,2087.0,7.4,0.21,0.22,0.16,0.07,0.11,0.38,0.67,0.38,0.93,0.2,0.04,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.2,0.86,0.28,0.23,0.03,22.9,2749.0,4.6,0.17,0.3,0.98,0.12,0.28,0.94,0.28,1.0,0.15,0.39,0.02,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.15,0.48,0.76,0.61,0.03,39.4,1115.0,3.5,0.27,0.14,0.26,0.05,0.01,0.06,0.79,0.46,0.91,0.05,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.15,0.67,0.49,0.48,-0.39,31.8,1883.0,3.4,0.05,0.24,0.81,0.14,0.15,0.89,0.81,1.0,0.5,0.18,0.12,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.35,0.48,0.2,0.26,0.24,44.4,2124.0,5.5,0.93,0.15,0.13,0.05,0.24,1.0,0.91,0.13,0.81,0.42,0.16,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.17,0.79,0.69,0.6,0.16,41.1,857.0,2.0,0.26,0.01,0.77,0.29,0.23,0.38,0.64,1.0,0.4,0.45,0.05,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.11,0.12,0.71,0.62,0.19,39.5,255.0,2.2,0.13,0.06,0.23,0.16,0.29,0.06,0.55,0.2,0.2,0.1,0.15,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.13,0.48,0.25,0.2,-0.03,18.1,1776.0,3.7,0.19,0.16,0.1,0.04,0.11,0.6,0.22,0.75,0.05,0.2,0.16,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.17,0.69,0.78,0.75,-0.08,43.7,456.0,6.3,0.08,0.2,0.06,0.22,0.14,0.07,0.85,0.51,0.39,0.08,0.15,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.05,0.83,0.2,0.19,0.2,44.0,1967.0,5.7,0.07,0.05,0.9,0.03,0.12,0.31,0.9,1.0,0.94,0.08,0.1,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.46,0.69,0.22,0.18,-0.46,23.8,182.0,5.5,0.3,0.2,0.07,0.96,0.3,0.34,0.35,0.76,1.0,0.02,0.1,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.34,0.75,0.62,0.56,0.36,21.3,2130.0,7.2,0.1,0.7,0.24,0.09,0.28,0.31,1.0,0.52,0.36,0.23,0.17,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.11,0.2,0.39,0.33,-0.22,37.3,1279.0,1.6,0.12,0.13,0.27,0.07,0.21,0.58,0.14,0.33,0.97,1.0,0.06,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.33,0.8,0.51,0.46,-0.32,16.1,83.0,9.4,0.12,0.07,0.06,0.9,0.06,0.94,0.86,0.64,1.0,0.31,0.2,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.14,0.29,0.16,0.15,-0.03,41.5,1529.0,2.1,0.06,0.08,0.29,0.3,0.03,0.89,0.5,0.28,0.54,0.18,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.26,0.8,0.51,0.5,-0.22,43.8,2608.0,6.2,0.29,0.26,0.87,0.24,0.19,0.22,0.87,1.0,0.3,0.39,0.08,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.06,0.72,0.86,0.7,0.1,38.9,2305.0,1.0,0.02,0.07,0.8,0.09,0.12,0.53,0.57,1.0,0.2,0.2,0.08,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.38,0.86,0.71,0.61,-0.48,21.1,2999.0,8.9,0.07,0.85,0.11,0.08,0.0,0.99,1.0,0.86,0.24,0.23,0.13,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.16,0.48,0.71,0.71,0.32,24.2,1063.0,5.9,0.18,0.2,0.06,0.09,0.16,0.43,0.53,0.24,0.14,0.2,0.1,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.14,0.86,0.17,0.14,0.09,35.0,2053.0,5.4,0.08,0.11,0.89,0.24,0.17,0.46,0.01,1.0,0.2,0.04,0.02,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.12,0.57,0.17,0.16,-0.44,45.0,573.0,7.1,0.02,0.25,0.01,0.04,0.82,0.6,0.02,0.09,0.25,0.47,0.17,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.18,0.85,0.65,0.58,-0.5,25.2,1051.0,8.5,0.04,0.2,0.29,0.3,0.3,0.23,0.91,0.93,0.8,0.33,0.05,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.53,0.7,0.24,0.2,-0.02,43.4,2298.0,5.6,0.21,0.96,0.01,0.26,0.01,0.23,1.0,0.06,0.35,0.17,0.16,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.16,0.65,0.31,0.27,-0.2,28.3,1824.0,6.7,0.28,0.14,0.09,0.08,0.02,0.32,0.51,0.85,0.29,0.18,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.11,0.47,0.17,0.16,-0.27,25.3,252.0,3.5,0.03,0.16,0.04,0.12,0.1,0.2,0.96,0.53,0.66,0.2,0.07,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.17,0.82,0.73,0.67,0.27,44.1,58.0,7.3,0.23,0.03,0.08,0.27,0.19,0.99,0.1,0.38,0.3,0.24,0.02,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.15,0.54,0.45,0.36,-0.44,41.0,220.0,6.4,0.29,0.15,0.03,0.02,0.83,0.33,0.24,0.2,0.02,0.2,0.18,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.23,0.86,0.87,0.83,-0.42,26.0,179.0,8.9,0.29,0.25,0.1,0.14,0.22,0.14,0.18,0.77,0.73,0.07,0.18,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.17,0.68,0.18,0.17,0.48,44.0,585.0,6.1,0.18,0.18,0.18,0.15,0.95,0.78,0.47,0.93,0.84,0.44,0.14,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.22,0.26,0.84,0.71,-0.39,28.5,1829.0,1.7,0.29,0.11,0.03,0.28,0.13,0.34,0.28,0.27,1.0,0.29,0.01,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.15,0.79,0.56,0.55,0.01,29.2,2189.0,1.1,0.23,0.11,0.84,0.13,0.06,0.44,0.7,1.0,0.01,0.33,0.15,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.09,0.55,0.14,0.11,-0.23,22.2,1547.0,4.0,0.17,0.06,0.29,0.04,0.23,0.7,0.18,0.85,0.48,0.07,0.05,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.46,0.42,0.18,0.17,-0.55,41.9,188.0,3.4,0.27,0.25,0.21,0.94,0.23,0.31,0.25,0.39,1.0,0.21,0.19,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.07,0.32,0.5,0.41,0.23,42.8,651.0,4.4,0.02,0.06,0.18,0.12,0.77,0.79,0.99,0.69,0.88,0.44,0.07,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.46,0.58,0.49,0.42,-0.35,16.6,223.0,7.2,0.27,0.23,0.0,0.97,0.26,0.77,0.98,0.46,1.0,0.06,0.0,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.37,0.35,0.11,0.11,-0.48,26.0,199.0,4.7,0.11,0.15,0.1,0.92,0.12,0.28,0.58,0.35,1.0,0.11,0.08,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.47,0.3,0.76,0.62,-0.38,16.2,2576.0,4.3,0.19,0.93,0.05,0.15,0.26,0.82,1.0,0.83,0.57,0.2,0.12,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.37,0.13,0.55,0.47,-0.24,29.0,187.0,2.2,0.12,0.24,0.12,0.81,0.1,0.76,0.81,0.81,1.0,0.41,0.08,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.1,0.56,0.51,0.5,-0.35,36.6,481.0,4.6,0.08,0.08,0.27,0.15,0.21,0.59,0.86,0.52,0.48,0.05,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.19,0.79,0.13,0.12,0.34,27.1,2398.0,9.1,0.2,0.16,0.15,0.23,0.12,0.56,0.43,0.88,0.73,0.34,0.16,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.11,0.3,0.44,0.41,0.47,45.2,1423.0,3.6,0.25,0.04,0.1,0.05,0.91,0.56,0.03,0.04,0.19,0.14,0.13,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.13,0.76,0.27,0.24,-0.33,20.5,1612.0,3.1,0.24,0.02,0.8,0.16,0.08,0.77,0.67,1.0,0.01,0.11,0.16,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.13,0.4,0.41,0.38,-0.29,41.5,1996.0,4.5,0.04,0.21,0.06,0.12,0.1,0.34,0.2,0.04,0.48,0.35,0.14,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.37,0.26,0.53,0.49,0.24,22.4,2502.0,3.9,0.08,0.79,0.28,0.11,0.11,0.54,1.0,0.14,0.81,0.06,0.04,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.19,0.89,0.19,0.18,-0.01,42.4,2764.0,9.8,0.24,0.25,0.06,0.05,0.18,0.87,0.77,0.78,0.45,0.36,0.1,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.31,0.79,0.24,0.2,-0.48,32.7,39.0,8.9,0.26,0.05,0.26,0.71,0.2,0.18,0.64,0.21,1.0,0.22,0.06,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.11,0.57,0.38,0.32,0.12,37.7,2680.0,5.0,0.16,0.07,0.24,0.1,0.26,0.62,0.37,0.73,0.68,1.0,0.01,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.11,0.45,0.87,0.81,-0.02,44.9,980.0,6.0,0.16,0.0,0.27,0.21,0.91,0.78,0.76,0.47,0.85,0.23,0.19,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.44,0.28,0.16,0.15,-0.36,42.4,28.0,3.3,0.29,0.27,0.06,0.83,0.03,0.06,0.84,0.21,1.0,0.49,0.19,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.34,0.2,0.51,0.5,-0.42,39.6,164.0,2.0,0.1,0.24,0.2,0.72,0.25,0.25,0.62,0.91,1.0,0.06,0.17,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.35,0.81,0.28,0.45,-0.43,43.1,1278.0,7.6,0.82,0.11,0.25,0.21,0.18,1.0,0.02,0.92,0.09,0.24,0.16,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.19,0.74,0.14,0.12,-0.4,44.1,2973.0,8.9,0.08,0.3,0.75,0.15,0.01,0.43,0.67,1.0,0.75,0.09,0.03,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.1,0.85,0.86,0.75,0.39,43.2,2024.0,8.0,0.05,0.18,0.88,0.06,0.13,0.91,0.19,1.0,0.35,0.32,0.15,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.12,0.61,0.85,0.81,-0.47,30.4,2577.0,7.0,0.2,0.02,0.98,0.19,0.01,0.82,0.78,1.0,0.58,0.06,0.01,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.09,0.81,0.52,0.42,0.4,39.4,1820.0,7.5,0.06,0.14,0.18,0.06,0.26,0.44,0.41,0.17,0.15,0.48,0.11,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.16,0.72,0.43,0.37,0.1,38.9,1339.0,7.9,0.18,0.13,0.13,0.18,0.93,0.49,0.39,0.03,0.28,0.13,0.2,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.25,0.82,0.48,0.43,-0.24,32.0,2154.0,8.0,0.29,0.22,0.12,0.26,0.21,0.22,0.56,0.66,0.86,0.0,0.06,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.19,0.71,0.18,0.14,-0.07,26.0,1242.0,6.8,0.18,0.29,0.2,0.07,0.15,0.55,0.25,0.11,0.86,0.47,0.01,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.32,0.34,0.32,0.72,0.19,44.7,1435.0,3.5,0.74,0.04,0.12,0.29,0.01,1.0,0.82,0.72,0.74,0.37,0.1,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.31,0.12,0.41,0.34,-0.29,34.0,69.0,0.5,0.1,0.04,0.05,0.86,0.29,0.51,0.42,0.25,1.0,0.44,0.01,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.28,0.45,0.35,0.39,0.5,40.1,1357.0,5.5,0.78,0.06,0.06,0.09,0.15,1.0,0.61,0.53,0.36,0.42,0.1,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.28,0.83,0.24,0.63,0.35,46.3,1682.0,8.5,0.76,0.08,0.09,0.08,0.06,1.0,0.71,0.28,0.46,0.42,0.16,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.07,0.6,0.31,0.28,0.26,34.3,2855.0,6.3,0.09,0.03,0.25,0.1,0.18,0.4,0.07,0.91,0.26,0.08,0.2,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.22,0.14,0.4,0.38,0.4,22.1,1916.0,1.0,0.15,0.27,0.02,0.24,0.03,0.06,0.28,0.92,0.75,1.0,0.05,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.41,0.7,0.88,0.79,-0.48,28.7,142.0,6.8,0.29,0.2,0.03,0.81,0.19,0.19,0.71,0.67,1.0,0.23,0.13,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.19,0.66,0.74,0.61,-0.29,39.7,224.0,8.1,0.09,0.29,0.25,0.13,0.9,0.4,0.51,0.62,0.44,0.24,0.1,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.29,0.81,0.88,0.77,-0.39,40.0,0.0,8.7,0.07,0.04,0.27,0.83,0.18,0.92,0.54,0.37,1.0,0.41,0.07,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.37,0.22,0.11,0.11,-0.31,20.1,132.0,3.2,0.2,0.22,0.13,0.75,0.27,0.71,0.94,0.84,1.0,0.19,0.13,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.36,0.67,0.17,0.23,-0.37,39.7,2894.0,5.7,0.89,0.21,0.13,0.03,0.14,1.0,0.68,0.95,0.42,0.31,0.19,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.13,0.77,0.63,0.62,0.45,43.8,652.0,7.5,0.16,0.1,0.1,0.12,0.71,0.5,0.73,0.54,0.0,0.15,0.16,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.43,0.22,0.2,0.45,-0.11,43.5,2482.0,3.4,0.88,0.26,0.11,0.2,0.13,1.0,0.21,0.92,0.63,0.48,0.06,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.21,0.74,0.64,0.52,0.14,35.8,1814.0,6.5,0.15,0.26,0.15,0.19,0.27,0.6,0.61,0.66,0.82,0.23,0.09,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.12,0.45,0.12,0.1,0.21,33.9,2724.0,3.4,0.04,0.05,0.13,0.28,0.06,0.13,0.58,0.22,0.03,0.28,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.36,0.52,0.18,0.72,-0.11,48.7,958.0,4.6,0.96,0.14,0.18,0.07,0.09,1.0,0.11,0.85,0.84,0.08,0.11,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.36,0.85,0.3,0.49,0.19,43.8,2676.0,9.8,0.7,0.25,0.16,0.18,0.02,1.0,0.61,0.07,0.51,0.37,0.09,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.17,0.13,0.75,0.74,0.28,46.4,1575.0,2.5,0.21,0.15,0.29,0.17,0.86,0.77,0.35,0.54,0.06,0.33,0.12,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.16,0.72,0.67,0.65,0.04,38.3,599.0,5.7,0.19,0.03,0.89,0.29,0.14,0.97,0.85,1.0,0.01,0.2,0.2,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.16,0.14,0.7,0.7,-0.3,20.3,638.0,0.1,0.08,0.13,0.28,0.26,0.02,0.13,0.77,0.18,0.9,0.05,0.03,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.12,0.67,0.78,0.65,-0.02,24.6,1599.0,2.6,0.03,0.24,0.82,0.05,0.09,0.14,0.6,1.0,0.09,0.18,0.02,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.12,0.24,0.15,0.13,-0.18,28.5,595.0,2.8,0.05,0.07,0.25,0.24,0.2,0.24,0.33,0.25,0.22,1.0,0.13,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.11,0.64,0.48,0.43,0.01,41.5,1328.0,4.9,0.08,0.14,0.02,0.08,0.3,0.11,0.01,0.8,0.44,0.35,0.16,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.42,0.9,0.35,0.8,0.15,48.9,2963.0,8.9,0.99,0.1,0.01,0.27,0.19,1.0,0.84,0.97,0.88,0.21,0.14,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.15,0.13,0.46,0.42,0.46,47.0,1043.0,0.4,0.04,0.29,0.28,0.06,0.92,0.84,0.15,0.06,0.58,0.18,0.17,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.42,0.81,0.2,0.18,-0.02,36.4,2648.0,7.1,0.89,0.27,0.21,0.16,0.07,1.0,0.19,0.48,0.21,0.3,0.19,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.32,0.3,0.22,0.19,-0.32,33.7,60.0,3.2,0.11,0.06,0.1,0.88,0.24,0.37,0.96,0.42,1.0,0.39,0.01,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.1,0.69,0.26,0.22,-0.44,32.6,1087.0,5.8,0.12,0.07,0.98,0.11,0.03,0.11,0.99,1.0,0.85,0.03,0.09,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.02,0.81,0.62,0.56,-0.04,16.5,2550.0,5.4,0.02,0.01,0.93,0.03,0.12,0.87,0.26,1.0,0.93,0.35,0.08,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.13,0.67,0.22,0.18,0.43,43.4,2928.0,7.4,0.17,0.01,0.74,0.26,0.29,0.7,0.25,1.0,0.51,0.19,0.1,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.2,0.7,0.36,0.3,-0.14,43.2,1911.0,4.9,0.2,0.22,0.94,0.16,0.17,0.06,0.36,1.0,0.88,0.18,0.18,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.11,0.38,0.59,0.5,-0.27,36.9,2834.0,5.1,0.23,0.0,0.05,0.13,0.08,0.03,0.26,0.95,0.4,1.0,0.12,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.15,0.2,0.46,0.4,0.48,16.6,135.0,2.9,0.1,0.2,0.13,0.12,0.14,0.08,0.16,0.46,0.03,1.0,0.1,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.17,0.69,0.13,0.12,-0.3,41.7,1392.0,5.9,0.2,0.14,0.12,0.2,0.1,0.57,0.52,0.83,0.91,0.36,0.1,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.19,0.75,0.11,0.1,-0.09,26.0,2672.0,7.9,0.14,0.25,0.1,0.18,0.08,0.19,0.16,0.03,0.02,0.18,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.25,0.77,0.22,0.19,0.14,15.7,2982.0,8.9,0.27,0.21,0.21,0.26,0.08,0.98,0.23,0.22,0.02,1.0,0.04,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.23,0.42,0.89,0.84,-0.05,44.2,1441.0,3.2,0.29,0.24,0.27,0.17,0.29,0.67,0.64,0.59,0.3,0.3,0.13,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.22,0.58,0.55,0.53,0.26,22.8,624.0,5.7,0.18,0.24,0.12,0.24,0.25,0.45,0.64,0.46,0.28,0.38,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.14,0.69,0.79,0.67,0.08,34.8,160.0,8.0,0.16,0.04,0.15,0.26,0.12,0.96,0.54,0.54,0.87,0.24,0.14,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.16,0.7,0.15,0.14,-0.22,40.8,1054.0,5.9,0.03,0.25,0.18,0.17,0.89,0.94,0.85,0.67,0.88,0.06,0.18,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.15,0.84,0.24,0.2,0.23,41.8,2293.0,7.9,0.07,0.29,0.27,0.03,0.19,0.71,0.76,0.89,0.15,1.0,0.15,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.12,0.21,0.46,0.46,0.33,31.0,321.0,2.4,0.24,0.09,0.06,0.05,0.25,0.37,0.36,0.31,0.25,0.07,0.04,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.14,0.89,0.56,0.45,0.48,35.3,364.0,4.1,0.03,0.15,0.99,0.22,0.0,0.09,0.21,1.0,0.72,0.08,0.14,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.19,0.73,0.74,0.66,-0.14,31.7,1523.0,7.3,0.23,0.27,0.02,0.03,0.06,0.78,0.88,0.83,0.38,0.46,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.2,0.1,0.75,0.66,-0.05,32.2,770.0,0.8,0.24,0.09,0.15,0.29,0.1,0.03,0.52,0.98,0.25,0.1,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.18,0.22,0.59,0.48,-0.19,36.0,524.0,2.9,0.29,0.03,0.26,0.27,0.1,0.95,0.86,0.09,0.46,0.07,0.08,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.3,0.4,0.56,0.49,-0.59,42.9,298.0,2.7,0.0,0.12,0.07,0.83,0.14,0.45,0.17,0.64,1.0,0.09,0.08,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.13,0.85,0.11,0.09,0.25,17.1,1660.0,6.6,0.15,0.21,0.87,0.01,0.06,0.53,0.57,1.0,0.15,0.12,0.14,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.2,0.68,0.52,0.46,-0.3,28.2,2194.0,3.6,0.28,0.15,0.93,0.18,0.18,0.45,0.16,1.0,0.79,0.15,0.05,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.1,0.78,0.64,0.54,0.45,32.2,840.0,7.9,0.21,0.06,0.02,0.04,0.04,0.61,0.81,0.68,0.5,0.21,0.08,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.12,0.56,0.67,0.64,-0.28,25.2,160.0,6.4,0.05,0.18,0.23,0.11,0.12,0.7,0.92,0.42,0.04,1.0,0.08,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.06,0.88,0.31,0.31,-0.05,31.1,765.0,3.8,0.04,0.0,0.78,0.16,0.24,0.69,0.18,1.0,0.71,0.3,0.07,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
